STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3379;20250426;    1;  11.2;   3.3;    1;   0.0;   6;    2.450;   0;   7.2;   9.6;  957.31;   10.6;   76.29;   14.4;    7.8;    7.3;eor
       3379;20250427;    1;   8.1;   2.7;    1;   0.0;   0;   13.550;   0;   7.6;   8.8;  960.08;   12.0;   64.04;   18.0;    6.9;    5.4;eor
       3379;20250428;    1;   7.8;   2.0;    1;   0.0;   0;   13.750;   0;   6.3;  10.0;  962.36;   14.6;   63.42;   22.0;    6.9;    5.8;eor
       3379;20250429;    1;   8.3;   1.9;    1;   0.0;   0;   13.750;   0;   1.0;  10.4;  961.89;   16.2;   60.58;   24.1;    7.8;    6.5;eor
       3379;20250430;    1;   7.9;   1.8;    1;   0.0;   0;   13.533;   0;   1.0;  10.1;  960.50;   16.7;   57.29;   24.4;    8.5;    7.5;eor
       3379;20250501;    1;   8.1;   1.9;    1;   0.0;   0;   14.067;   0;   0.5;   9.6;  958.83;   17.2;   53.79;   25.8;    8.1;    6.6;eor
       3379;20250502;    1;   7.8;   2.0;    1;   0.0;   0;   13.800;   0;   1.7;   9.5;  956.17;   19.9;   45.54;   28.5;    9.9;    8.7;eor
       3379;20250503;    1;  12.3;   3.4;    1;   0.8;   6;    5.067;   0;   6.4;  11.3;  951.30;   18.8;   52.29;   23.5;   14.8;   13.2;eor
       3379;20250504;    1;  15.3;   2.5;    1;  11.0;   6;    0.233;   0;   7.7;  11.4;  948.77;   11.7;   82.83;   15.2;    9.2;    9.3;eor
       3379;20250505;    1;  11.9;   3.8;    1;  14.4;   6;    0.000;   0;   7.5;   9.2;  949.30;    7.1;   91.08;    9.8;    6.0;    6.0;eor
       3379;20250506;    1;   8.1;   2.6;    1;   0.0;   6;    0.000;   0;   7.7;   8.0;  953.30;    8.3;   74.50;   10.8;    5.4;    5.3;eor
       3379;20250507;    1;   9.9;   2.8;    1;   0.2;   6;    4.267;   0;   7.9;   8.0;  952.83;   10.7;   63.96;   14.7;    5.8;    4.9;eor
       3379;20250508;    1;   8.5;   2.5;    1;   0.0;   6;    0.733;   0;   8.0;   8.4;  952.90;    9.8;   69.50;   13.1;    7.6;    6.0;eor
       3379;20250509;    1;  10.6;   3.4;    1;   0.0;   0;   10.200;   0;   4.3;   7.3;  956.18;    9.8;   62.29;   15.1;    5.3;    4.1;eor
       3379;20250510;    1;   8.9;   2.5;    1;   0.0;   0;   14.633;   0;   1.1;   6.7;  957.27;   11.1;   54.17;   18.3;    2.7;    1.8;eor
       3379;20250511;    1;  10.3;   3.0;    1;   0.0;   0;   14.667;   0;   0.3;   7.7;  953.17;   13.6;   52.58;   20.9;    3.7;    2.7;eor
       3379;20250512;    1;   8.1;   2.7;    1;   0.0;   0;   14.733;   0;   1.1;   7.6;  951.75;   13.9;   50.71;   20.0;    6.9;    5.7;eor
       3379;20250513;    1;  10.5;   2.5;    1;   0.0;   0;   14.667;   0;   1.0;   6.8;  955.30;   12.8;   49.00;   19.1;    5.2;    4.3;eor
       3379;20250514;    1;   7.9;   2.0;    1;   0.0;   0;   14.550;   0;   2.6;   7.0;  954.77;   14.7;   46.63;   22.2;    5.6;    4.7;eor
       3379;20250515;    1;  11.7;   3.8;    1;   0.0;   0;    8.033;   0;   4.6;   7.0;  952.82;   13.3;   45.79;   17.4;    6.6;    4.7;eor
       3379;20250516;    1;  12.7;   2.3;    1;   0.1;   6;    5.983;   0;   5.3;   6.3;  955.35;   10.8;   50.08;   15.7;    4.0;    3.0;eor
       3379;20250517;    1;   9.6;   3.1;    1;   0.8;   6;    5.267;   0;   6.8;   8.4;  953.59;   12.6;   58.50;   18.1;    8.8;    7.8;eor
       3379;20250518;    1;  11.6;   3.6;    1;   0.1;   6;    6.017;   0;   5.0;   8.5;  954.14;   13.4;   58.25;   19.3;    8.0;    6.7;eor
       3379;20250519;    1;   7.1;   1.9;    1;   0.0;   0;   14.533;   0;   2.7;   7.8;  956.37;   14.7;   50.17;   21.9;    7.5;    6.2;eor
       3379;20250520;    1;   7.2;   2.1;    1;   0.0;   6;   11.683;   0;   7.3;   8.7;  954.12;   16.3;   49.79;   22.8;    7.3;    6.3;eor
       3379;20250521;    1;   8.0;   2.6;    1;   0.3;   6;    3.117;   0;   7.8;  10.7;  951.88;   16.3;   58.58;   21.4;   13.3;   12.3;eor
       3379;20250522;    1;  10.8;   2.8;    1;   1.4;   6;    0.083;   0;   7.4;  10.5;  950.56;   11.6;   76.96;   14.4;    7.2;    5.7;eor
       3379;20250523;    1;  10.2;   2.4;    1;   1.4;   6;    6.333;   0;   7.0;   7.4;  954.59;   10.9;   58.00;   15.1;    7.6;    6.2;eor
       3379;20250524;    1;   9.3;   2.0;    1;   0.4;   6;   10.350;   0;   5.8;   6.1;  956.81;   11.7;   46.96;   17.3;    4.4;    3.3;eor
       3379;20250525;    1;   9.7;   3.2;    1;   6.4;   6;    0.417;   0;   7.2;  11.6;  955.47;   12.7;   78.17;   16.0;   10.0;    8.8;eor
       3379;20250526;    1;  10.3;   3.1;    1;   2.6;   6;    2.983;   0;   7.5;  12.7;  957.46;   14.3;   78.13;   18.5;   11.1;   10.2;eor
       3379;20250527;    1;   7.8;   2.5;    1;   0.3;   6;    2.767;   0;   7.8;  10.6;  960.00;   14.2;   66.50;   17.7;   10.2;    9.3;eor
